1895,"ron shelton appears to understand two things better than any other contemporary film-maker : sports , and kevin costner . put a sports movie in the hands of almost any other director , and you get the feeling that they're just biding their time until the big climactic game/fight/match ; put kevin costner in the hands of almost any other director , and you find the thin-voiced actor placed in the uncomfortable position of playing commanding and heroic . when the two men joined forced previously , for 1988's bull durham , the result was one of the best and funniest sports films ever , and probably costner's best performance ever . that casually charming costner is re-born in tin cup , yet another superior shelton sports film overflowing with pleasures . there are a lot of kevin costner bashers out there -- i have been known to be one of them -- who have forgotten that he became a star in films like bull durham and field of dreams which allowed him to be warm , funny and approachable . that is too bad , but it happened because costner himself and plenty of other directors forgot , too . tin cup is a reminder of costner at his best , boyishly handsome and with an equally boyish temperament , and he has so much effortless fun playing roy that it is nearly impossible not to have fun with him . he is like a little league player who never out-grew little league , always swinging for the fences and always eager to please . costner manages to make immaturity incredibly endearing . shelton has given costner a great character to work with , and has fashioned a great story around that character . bull durham was so authentic in its detail about minor league baseball that it was easy to overlook the fact that shelton made a film that wasn't just about baseball . it was about playing a game because you loved it so much you couldn't imagine doing anything else , and the frustration of seeing a player with less love ( tim robbins' nuke laloosh ) have so much more talent . roy's problem is that he understands all too well that fans don't watch professional sports to see the steady hitter , the guy who runs the precise receiving route , or the guy who can make all his free throws ; they watch to see the home run hitter , the flashy runner , or the 360 degree dunk . that is what makes a ron shelton sports movie better than anyone else's sports movies : he has a better understanding of the way fans and players think . he also knows how to create scenes which sing with unexpected wit . shelton also gives his actors subtly eccentric characters to play , with tremendous results . only the leisurely , golf-like pace of tin cup proves troubling -- at 135 minutes , it has a few too many dead spots , and a rather unnecessary tangent involving roy's stripper ex-girlfriend . but by the time tin cup ends , those moments will have been forgotten . you'll be thinking about how smartly and cleverly ron shelton can write a sports film , how good kevin costner can be in them , and how many sports might be left on which they can collaborate . "
1896,"if the ancient greeks hadn't already defined drama as character in action , mike leigh would have had to do it . leigh , along with ken loach , eric rohmer and john sayles , is in that exclusive company of film-makers who understand that an effective story is not simply what happens to the people on the screen -- it _is_ the people on the screen . a mike leigh film is the ultimate in low concept , the actors burying themselves so deeply in their characters that they are able to tear out their hearts and lay them bare . secrets & lies is about human beings , and that is what makes it a rarity ; what makes it great is how compelling the interaction between those human beings turns out to be . there are so many brilliantly shaded characterizations in secrets & lies that the oscars could find contenders in every major category if the voters were inclined to notice . with so many superb characterizations in secrets & lies , it is all the more extraordinary that brenda blethyn's work leaps out at you . cynthia purley is a woman whose entire life has been a desperate search for someone to show her affection , a search which has resulted mostly in pain , and blethyn makes her one of the most heartbreaking characters i have ever seen committed to film . the scene in which cynthia and hortense meet for the first time is staged by leigh in one mesmerizing seven minute take , with blethyn taking us through a dizzying array of emotions : regret , fear , anxiety , embarrassment , pride , relief . it is an utterly remarkable piece of acting . as fascinating as all these individuals are , however , it is the way in which they are joined to tell a story of a family in crisis which elevates secrets & lies . leigh is so skillful for so long that it is a genuine shame that the final fifteen minutes are devoted largely to an over-wrought airing of emotional dirty laundry , with tears , speeches and accusations flying across the living room . he didn't need manufactured drama of that sort , because the characters in secrets & lies live lives of everyday drama . they , and mike leigh's film , are beautiful simply because they are human . "
1897,"screenplay : anthony minghella . director : anthony minghella . mpaa rating : r ( nudity , sexual situations , profanity , violence ) running time : 160 minutes . michael ondaatje's booker prize-winning novel _the english patient_ looked to be a remarkably difficult work to translate to the screen . a tale of intertwined lives which weaves its way through several time periods with a lyrical , dream-like prose style , it is the kind of narrative which could turn into a catastrophic failure as much in the hands of a too-reverential film-maker as a completely oblivious one . though miles removed from ondaatje's psychological drama , minghella's the english patient stands on its own as a powerful sweeping romance . . wonderful ) , but the english patient is a romance with the kind of sweep you associate with films made , and not merely set , in the 1940s . ralph fiennes turns in a wonderfully economical performance as almasy , a reserved man who begins with the minimalist philosophy that "" a thing is a thing "" but becomes utterly intoxicated by the first real passion in his life . kristin scott thomas matches his work with a radiant sensuality , turning the smart , perceptive katherine a deserving object of any man's fixation . thomas and fiennes share the kind of beautiful but intense chemistry movies seem reluctant to show us in 1996 , perhaps afraid that a cynical modern audience will not be able to take such deeply felt emotions seriously . it is not every writer who would risk dialogue like "" every night i cut out my heart , but in the morning it was full again ; "" it is not every director who would stage the defining moment in a relationship -- a scene in which almasy and katherine share a dance to , appropriately enough , "" where or when "" -- with virtually no dialogue , the attraction conveyed through a soul-piercing gaze by fiennes . minghella tries to link the two love stories in his film , but that may be the one place he is less than successful -- he has focused his story so decidedly on almasy and katherine that the peripheral characters are sometimes more distracting than complementary . it is to minghella's credit , however , that he has clarified a number of points in his streamlined narrative , creating a uniquely powerful story , less intricate and internalized than ondaatje's novel but just as involving . the quality which may make the english patient so singularly effective is its refusal to fit into neatly-defined categories of romantic film-making . it is emotional , yet it is suspenseful and full of action ; it is intensely personal , yet played against a historical and geographical backdrop filmed with bronzed grandeur by john seale ; it has moments of utter seriousness , then subverts a tender moment with an throwaway bit of comedy where katherine bangs her head on a girder . as risky as it might be to throw around comparisons with classics , the english patient is the kind of combination of humor , detailed characterization , passion and politics which recalls casablanca . almasy and katherine may share an on-screen consummation which cinema could not attempt 50 years ago , but in most other ways the central love story of the english patient warrants consideration among the great tragic pairings . minghella's risky adaptation has paid off gloriously , proving they _can_ make 'em like they used to . "
1898,"kristin scott thomas's narration occupies only about ninety seconds of the dazzling documentary microcosmos , which made it even easier to hear every comment in an audience composed largely of families with young children . ordinarily , the prospect of an afternoon spent with a crowd of garrulous youngsters might send me screaming for an iv drip of valium , but the 75 minutes i spent in microcosmos may have been the most uplifting 75 minutes i've spent in a theater in years . here were 9- and 10-year-olds asking questions about insects , enraptured by the natural world , chattering excitedly in the lobby afterwards about their favorite scenes . it was one of those rare occasions when a film left me a bit more optimistic about our collective future as inquisitive beings . it is a simple enough concept ( though the process was anything but simple ) , but what makes microcosmos so consistently enthralling is the ability of nuridsany and perennou to find stories in their tiny subjects , stories which give them a personality . mating is not shown in clinical detail with a dry narrative description -- instead , two snails meet , caress and embrace in a strangely beautiful moment set to a soaring aria . in perhaps the film's most memorable sequence , a sacred scarab beetle rolls a small ball of dung until he is halted by a briar jutting out of the ground . the ability of that sequence to turn a beetle into a hero demonstrates that nuridsany and perennou have a talent most feature film-makers only dream about . most of us have seen nature footage of birds or amphibians which made the insects the insects upon which they snacked insignificant bit players in the food chain . microcosmos is like a novel based on another novel's supporting characters , turning sub-plots into life stories . one exceptional shot captures the bird's eye through the entrance to the ants' tunnels like an ogre peeping through a keyhole at his prey ; another represents the bird as a monstrous shadow . the film-makers want to show you parts of our world you may have taken for granted , and to show you in a way which grabs you as a narrative as much as an entomology lesson . in fact , the only time microcosmos sags is when it does resemble conventional nature footage . it is interesting watching a spider speed-wrap a grasshopper caught in its web , but it is a purely intellectual interest ; the same is true of a spider which constructs a kind of underwater diving bell for itself . these are moments which might make you go "" hmmm , "" but they don't fascinate you like a battle between stag beetles which seems to personalize the combatants . yet one of the best moments in the stag beetle sequence is a seemingly throwaway scene of another , smaller insect being tossed to the ground during the titanic struggle like a nameless patron in a western bar room brawl . it seems that even within this world there are supporting characters , and the wonderful thing about microcosmos is that you find yourself waiting for nuridsany and perennou to follow the unfortunate fellow on his own adventure , to the delight of children and adults alike . "
1899,"screenplay : cameron crowe . director : cameron crowe . mpaa rating : r ( profanity , brief nudity , sexual situations ) running time : 135 minutes . there is an absolute poetry to the casting of tom cruise as jerry maguire which i do not think could have been matched by the casting of any other actor . then jerry describes his personal dilemma in voice-over , including a simple phrase -- "" i was 35 years old "" -- which is like a temporal slap in the face to anyone who finds it hard to reconcile cruise's image with the fact that "" the kid "" isn't a kid any more . what is most impressive about cameron crowe's script is not just that it is so rich and funny , but that it keeps so many balls in the air without once feeling crowded or directionless . every other bit of character interaction soars because the characters are so carefully drawn . they also are acted with uniform excellence , beginning with renee zellweger as the wistful dorothy , who treats jerry like an icon of a better life . the arc of her feelings for him -- from exhilaration to painful realism -- is rendered beautifully by zellweger , and the emotion she can express with her face is sometimes enough to make you want to burst into tears . he has a moment during an end zone dance which by all rights should be ridiculous ; instead , gooding makes it a glorious celebration . there is also the under-stated perfection of bonnie hunt's supporting work , and jay mohr in a marvelously despicable turn has jerry's conscience-impaired protege . however , the most memorable cast member may be young jonathan lipnicki , who virtually re-defines scene-stealing . with his spiky hair , round glasses and a smile which rivals that of his celebrated co-star , lipnicki brings a goofy energy to the screen , yet there is never a moment when he seems aware of his own adorableness . he is simply hilarious , and the affection between him and cruise makes for some priceless moments . jerry maguire is a film which doesn't appear to end far from where it started , because jerry is still a sports agent and still trying to make a good deal . in fact , jerry maguire is not just about one man's journey -- dorothy and rod also make subtle changes in their attitudes which help them discover what is really of value to them . jerry maguire is a simple but thoroughly uplifting story which is as funny as it is touching , and it finds tom cruise no longer cruising on that famous smile . . . although he may have cause to smile at his own efforts to do what he does in life a bit better . "
1900,"the release of george lucas' seminal blockbuster 20 years ago was the kind of happening which affected a generation of movie-goers , and i include myself in that generation . i was 10 years old in 1977 , and when you were 10 years old in 1977 you were not judged by whether you had seen star wars ; you were judged by how many _times_ you had seen star wars . it awed us , it delighted us . . . and yes , hyperbolic though it might seem to say so , it changed us . as much as it changed the people who watched movies , however , it changed the people who made movies even more . hollywood heads were sent spinning by the success of star wars , a film with no stars , a simplistic story-line out of old westerns and some nifty special effects . it was not long before studio executives realized that two fundamental lessons of star wars could be translated to other films : 1 ) if you made a special effects-laden adventure with a modicum of skill and dropped it into your summer release schedule , when young potential movie-goers had summer job money burning holes in their pockets , they would come and come again , story be damned ; 2 ) one successful film could turn into one or two more , plus action figures , lunchboxes and t-shirts ( the twin goddesses of franchising and merchandising ) . and they slew the medium-budget film , and there was much wailing and gnashing of teeth . you can't really blame lucas for what has happened to american film-making , though , because there is no way he intended for crass commercial concerns to become so dominant . there is no way star wars could have worked if he _had_ had such an intention . lost in all the ink spilled with references to joseph campbell , back-brain mythopoetics and anti-technological humanism is the fact that star wars was not a great movie . the most surprising thing a viewer might find in the special edition has nothing to do with with the dozens of critters tossed into the backgrounds , but rather how restless he might get waiting through the first half . star wars wasn't a great movie ; it was , however , an extraordinary movie-going experience . you sat in a theater with a few hundred other people and for two hours you were utterly transported , because it was innocent in a way no film can ever be innocent again . you felt as though you were part of something joyous , a celebration of cinema as fantasy and a celebration of good triumphing over evil . in an era when you can see the veins bulging on big-budget action films as they strain to impress you , star wars was effortless in its enchantment . that movie-going experience is what this re-release is all about . the difference between star wars on the big screen and star wars on the small screen is the difference between mount rushmore and a picture of mount rushmore , between wagner on a cassette deck and wagner played by a symphony orchestra . if there is an element of not-inconsequential element of nostalgia in the way crowds will flock to this re-release , that is understandable ; many will be hoping to re-capture a youthful moment when they fell in love with movies for the first time . star wars : special edition may end up disappointing those who come to it as though on a pilgrimage , but the dazzling editing of the climactic trench run will certainly remind anyone who has seen what passes for a "" spectacular "" in the last few years how exciting a science-fiction adventure film can be . there has been some consternation over the idea of lucas fiddling with such a cherished film , but frankly , i don't understand all the fuss . but if anything lucas has done threatens someone's memories of a first experience of star wars , i can only suggest that the experience couldn't have been terribly profound . in terms of the details , this is a different star wars , but it is the spirit of this story which has moved people for twenty years . "
1901,"screenplay : leigh brackett and lawrence kasdan . director : irvin kirshner . mpaa rating : pg ( violence ) running time : 125 minutes . if pressed , i think most aficionados of the star wars trilogy would agree that the empire strikes back is the best of the three -- the best written , the best acted and the most skillfully constructed . however , it is not nearly as beloved as the original star wars , and though the newly released the empire strikes back : special edition is certain to be a success , it is unlikely to come close to inspiring the mania the return of star wars did on january 31st . so why will the same person who tells you to your face that empire is the better film only see it once this time around after seeing star wars two or three times ? the answers to that question -- and there are several -- are in some ways specific to this film . in other ways , they explain a lot about what people go to the movies to see , what they go to see _again_ , and why . what makes empire so extraordinary in retrospect is how many chances george lucas and his new crew -- director irvin kirshner and screenwriters lawrence kasdan and leigh brackett -- took when they had everything to lose by doing so . no image in star wars is as dark and creepy as luke's dream vision of his own face behind vader's mask , and obi-wan's vague homilies about the force in the original become yoda's extended lessons in an almost zen philosophy in empire . following a film which was the very definition of a crowd-pleaser , empire concluded with the good guys in disarray , one of them captured and another one crippled ( emotionally , if not ultimately physically ) . here was a blockbuster which had the audacity to mess with the most successful film formula anyone had yet discovered , a feature film which ended the way feature films just weren't supposed to end : with a cliff-hanger worthy of the old radio serials . those twists made the empire strikes back exciting and challenging in a way star wars wasn't , but they also made it a less satisfying movie-going experience . star wars ended with a victory for the heroes , a fanfare and a rousing ovation , allowing the audience to leave both entertained and with a basic sense of resolution . empire was not so generous . it took the simple good-vs . -evil the audience for a story set in that kind of world is smaller than the audience for a story set in star wars' morally bi-polar universe , and it's hard to imagine the empire strikes back would have been a success if it had been the first film to feature these same characters instead of star wars . the pure throw-back adventure of star wars was undemanding , but you were almost certain to leave the theater smiling , and ready to hop back on the ride again for yet another chance to come out smiling . meanwhile , the very complexity which made the empire strikes back a richer film also made it a film less likely to inspire multiple visits to the theater . after all , how many times did viewers want to be reminded that it was going to be another three years before they found out if darth vader was really . . . you fortunately , the special edition will inspire those who know star wars line for line to take a closer look at the empire strikes back , and it's not just what was there in 1980 which may impress them . there are fewer new touches than there were in the star wars : special edition , and those which are there -- a longer , more tense scene in which luke escapes a wampa on hoth ; enhanced footage of the arrival on cloud city -- are both less obtrusive and more useful . it is the sound , however , which is most spectacular in this new incarnation , an awesome demonstration of the kind of experience even a "" home theater "" can never possibly duplicate . the empire strikes back deserves its second theatrical life every bit as much as star wars , if not more , yet there were notably fewer people applauding at the end of empire . i'm not convinced that means the audience enjoyed it less ; i do think it means they will see it less . the amazing thing is that , in a cinematic economy where an unhappy ending is the kiss of death , george lucas dared to lure the star wars audience into a darker world at all . "
1902,"screenplay : alexander payne and jim taylor . director : alexander payne . if you live in one of the half-dozen or so cities where miramax gave the film a trial run , you missed it months ago ; if you don't live in one of those cities , you never even got the chance to miss it . no one markets unconventional or controversial films better than miramax , but even they couldn't get more than a handful of people into theaters to see citizen ruth . you see , citizen ruth is about abortion . no , wait , it gets worse -- citizen ruth is a _comedy_ about abortion . it sets out to offend nearly everyone , and succeeds . it's got an unrepentant loser as its protagonist , and she's the most likeable character in the film . in short , citizen ruth has absolutely everything working against it except a blisteringly funny script , assured direction and a remarkably brave lead performance by laura dern . of course the other side isn't about to sit still for such tactics , eventually snaring ruth away from the stoneys to make their own political statement . if you were inclined to keep a tally , you'd probably find that alexander payne and co-writer jim taylor don't split their mockery evenly down the middle . that doesn't mean the pro-choice advocates get off easy . it's also hard not to chuckle at the terribly earnest paean one lesbian couple sings to the "" moon mother . "" there is only one place where the film-makers' sympathies obviously lie , and that is with ruth . you may have a hard time sharing that sympathy , however , because laura dern isn't interested in making you like ruth . it is a gutsy and brilliant performance , one on which the success of citizen ruth as a social satire depends . if ruth stoops is turned into one of the sanctified poor , the film collapses under the weight of its sincerity . she is a walking worst-case scenario , which makes it easy for both sides to use her as an example . it also makes it impossible for either side to control her , making for some of the funniest film moments of the year . payne's most extraordinary accomplishment may be satirizing both sides of a serious issue while never understating the seriousness of the issue itself . in fact , citizen ruth is really about how this particular battle has taken on a life of its own apart from the people affected by it . it is a telling moment . it's a shame that a subversively spectacular film like citizen ruth managed to walk away just as unnoticed . "
1903,"screenplay : andrew w . marlowe . director : wolfgang petersen . the phenomenally popular presidency of ronald reagan , if nothing else , gave us a solid sense of what the american people really want in a chief executive . if that phrase doesn't describe harrison ford among all a-list hollywood stars , i don't know whom it does describe . that kind of man isn't just the perfect president -- he's also the perfect action hero . air force one is an extraordinarily effective thriller by any standard , but it's even better with ford on board . wolfgang petersen's direction combines the claustrophobia of das boot with the cat-and-mouse dynamic of in the line of fire , then throws in a few stomach-churning dogfights and mid-air escape attempts just for seasoning . there hasn't been a more assured piece of technical film-making in theaters this year , nor a more riveting action spectacle . ford , however , moves air force one from the realm of the mere thrill ride to something more potent . it is the "" honor "" part of that equation which may raise a few hackles over the rah-rah patriot games of air force one . still , andrew w . marlowe's script never feels jingo all the way . lecture me on the articles of war "" ) . in fact , every performer takes chances which make air force one more than a simple crowd-pleaser . the gutsiest choices may be those made by glenn close , playing vice-president kathryn bennett . in a more pandering film , bennett would have been the take-charge woman in a room full of ineffectual men . not that anyone could blame her . part of what makes air force one so satisfying -- and , at times , so wryly amusing -- is that it places president marshall squarely in the real world of 1990s american political consciousness . the unswerving devotion , the candlelight vigils and the tremendous popularity all make perfect sense as the reactions of cynics in the presence of true greatness . it's easy to get caught up in the thrills of air force one , not just because it is so well-constructed , but because we're watching a national fantasy . there's only one thing missing from the finale of air force one : harrison ford should step onto the tarmac at dulles , tip his hat to the assembled throng , sweep the first lady up onto his trusty horse , and ride into the sunset . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1904,"screenplay : john brancato and michael ferris . director : david fincher . mpaa rating : r ( profanity , adult themes , intense situations ) running time : 123 minutes . there are bound to be fans of seven who will view director david fincher's follow-up project , the game , as a sell-out . . . but fincher's 1995 thriller may have been the decade's most baffling blockbuster -- a horrifying , unnerving , bleak vision of millennial dread which was everything a hollywood success wasn't supposed to be , yet still somehow made $100 million . it left viewers shaken and emotionally drained like nothing in recent memory . the wonderfully surprising thing about the game is that it may be the best choice fincher could have made . free from the ridiculous expectations of alien3 and the off-putting subject matter of seven , fincher might finally be recognized as the most gifted director of suspense films working today . the game is a gripping , dizzying and thoroughly entertaining thriller which bears no resemblance whatsoever to seven , except in the obvious talent of the director . he's not even sure when -- or if -- it will begin . and for the audience , that's half the fun . fincher wrings an unbelievable amount of tension out of the likelihood that something will happen , even though nothing is actually happening . then the game does begin , and fincher tightens the screws psychologically as well as viscerally . as tautly as he can fashion a chase or an action sequence , he's even better at creating a pervasive atmosphere of impending doom , or the unsettling possibility that literally anything could happen next . if action/suspense films , according to the popular metaphor , are roller-coasters , fincher's ride is a suspended roller-coaster : not only are you moving at breakneck speed , you can't even see the track to anticipate which way you're going to turn . that's saying quite a lot because , if you think about it carefully , you'll realize there's really only one way the film can pay off . even though you may know where the game ultimately will end up , fincher makes sure you don't know how you're going to get there . the game's somewhat predictable script comes from the team of john brancato and michael ferris , who sent sandra bullock through similar everyperson-in-peril paces in the net . don't let that keep you away . michael douglas' characteristic intensity and determination give the game an edge bullock couldn't muster , while fincher sets up even simple shots with a shudder-inducing elegance ( i'm not sure i've seen an elevator door open with more menace than it does in the game , and that includes the shining ) . this time , however , it's possible to enjoy fincher's shudders with a smile . the game may not be as profound an experience as seven , but it's a more satisfying one . if this is david fincher's idea of selling out , i hope folks are buying . we may be looking at the emergence of this generation's hitchcock . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1905,"running time : 150 minutes . potential viewers who may be scared away from boogie nights by its subject matter , take note : you're not likely to find a more potent morality tale anywhere this year . the milieu may be the pornography industry of the late 1970s and early 1980s , but those with prurient interest need not apply . boogie nights is that rare example of riveting film-making which also instructs , so unobtrusively you almost can't tell you're being instructed . never has the self-delusional narcissism of the "" me decade "" been portrayed with such an eye to the repercussions . boogie nights does a spectacular job of re-creating its era , with its pee-chee folders , 8-track tapes and fresca , but its greater triumph is making the tunnel vision of its characters both hilarious and pathetic . when jack's sincere pronouncement that he longs to make story-centered sex films clashes with our glimpses of the mechanical , blank-faced films he is creating , it's enough to make you laugh out loud ; when dirk proudly shows off his "" imported italian nylon "" print shirts , it's like watching a smug dinosaur blissfully unaware of his own impending extinction . the characters in boogie nights have no sense that everything they do and everything they enjoy will soon be considered utterly ridiculous -- or worse , that they will cast a shadow over the rest of their lives . that is exactly what happens as boogie nights blasts into the 80s with a literal bang . the pace flags somewhat in the second half hour , but in a way it had to -- after the coke-fuelled pool parties , all that remains to show us is the inevitable , painful hangover . appropriately , there isn't much about the final 45 minutes of boogie nights which could be considered "" fun . "" cautionary story-telling rarely gets this grim , electrifying and compelling . the most talked-about moment in boogie nights will probably be the final shot , in which wahlberg finally displays the equipment ( prosthetically-enhanced , if you must know ) which has been the subject of so much discussion through the rest of the film . it would be easy to consider that moment gratuitious , but it would be just as inappropriate as thinking of boogie nights just as a movie about the porno business . in effect , the whole film is about the ultimate "" dick thing , "" a group of people who simply can't see the world beyond what's going on between their legs . dirk's pep talk to his own genitalia undercuts the seemingly idyllic conclusion which precedes it -- it turns out he hasn't really learned much of anything . viewers , on the other hand , have a chance to learn more than they might expect from boogie nights . . . for instance , that sometimes a sex film isn't just a sex film . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1906,"producers : howard ashman and john musker . mpaa rating : g . running time : 82 minutes . it may be an exaggeration to say that the little mermaid saved feature animation from extinction . if so , it's not much of one . in 1989 , when mermaid was first released , only one man in hollywood seemed to believe that family films weren't inevitably box office poison : disney's jeffrey katzenberg , who re-committed disney to its historical life's-blood after costly flops like the black cauldron . the wonderful thing about the little mermaid is the wonderful thing about most unwitting trend-setters : it was made not to set trends , but to be an entertaining film . the were looking _backward_ , to the reasons disney's classic cartoons endured , beginning with a timeless story ( hans christian andersen's fairy tale , tweaked for an appropriately happy ending ) . musker and clements crafted the little mermaid with attention to the fundamentals of storytelling , little things like coherent plotting , charming characterizations and clever writing . they made sure they had key elements like an appropriately loathsome villain and sharp comic relief , applied the talents of a gifted group of character animators and voice actors , and ended up with a minor gem on their hands . they also realized the crucial role of music in the disney animated canon , so they made the smartest of all the decisions which went into the little mermaid : they got alan menken and howard ashman to score it . the latter two proved to be among disney's most delightful tunes ever , adding the special spark which turned samuel e . wright's already-exceptional vocal performance as sebastian into the stuff of classics . in fact , even the minor numbers in the little mermaid were strong enough to re-surface later ( listen again to "" les poissons , "" and tell me you don't hear the beta version of beauty and the beast's "" be our guest "" ) . disney has re-released many of its animated films to theaters in recent years , but there's something special about the return of the little mermaid . it's not that it's the best of disney's new wave , not even with digitally improved prints and multi-track sound . beauty and the beast provided richer characters , aladdin was more energetic , and the hunchback of notre dame was more emotionally resonant . its exuberance and humor made animation hip again , which may be why the little mermaid marked the turning point for feature animation as a viable commercial entity . a trail-blazer deserves some respect . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1907,"fast , cheap & out of control may be the most reflexive film experience of the year , as well as one of the richest . as he did in previous efforts like gates of heaven and a brief history of time , director errol morris charges the non-fiction film with a unique energy as he celebrates the out-liers of american culture . for 85 minutes morris lets them speak passionately about their crafts , until you begin to suspect that fast , cheap & out of control is less about those four men than it is about morris himself . that's not to say that the four men are not interesting subjects . mendez proves to be the star of the bunch , an animated character in a butterfly bow tie who discusses the mole rat with a delight transcending scholarship ; brooks also offers his insights on artificial intelligence with the wide-eyed , mad-scientist glee . yet morris isn't necessarily interested in painting detailed portraits of his four subjects . frequently , he simply uses their voices to underscore stock footage , or scenes unrelated to their specific occupations . morris teases with darting images , forcing us to draw connections where connections aren't obvious . each is both an explorer and ( in the film's most frequent motif ) a circus performer -- they do what others would never think of doing with an enviable singularity of purpose . where most documentarians seek to capture nobility or significance through big names or big events , morris peers into more obscure corners to find the beauty in eccentricity ; where most documentarians consider overtly "" cinematic "" non-fiction works somehow tainted , morris creates vivid visual tapestries which should make oliver stone shake his head in embarrassment ( and he uses stone's frequent cinematographer robert richardson , just to compound the misery ) . simply put , morris creates daring , captivating work in a convention-bound genre . perhaps one could see fast , cheap & out of control as self-congratulatory , if it weren't such a giddy , intellectual thrill ride . when mendez shares the idea that "" the other isn't something to be feared , it's something to be explored . . . it's trying to figure out the purpose that interests me , "" he could be speaking for the director , or for any viewer ready to view the human circus through new eyes . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1908,"producers : jane rosenthal , barry levinson and robert deniro . director : barry levinson . mpaa rating : r ( profanity , adult themes ) running time : 95 minutes . here's how i know i'm watching a truly brilliant piece of socio-political satire : even as i'm laughing , i'm not sure whether i shouldn't actually be cringing in fear for my country . strangelove inspired that kind of reaction , as did network and moments in m * a * s * h and being there . working with a magnificent script by hilary henkin and david mamet , director barry levinson creates the kind of film which leaves you teary-eyed from laughter and slack-jawed in astonishment at its dark audacity . the premise of wag the dog feels torn from today's scandal-filled headlines . wag the dog rolls out the hilarious situations with such punishing frequency that it's virtually impossible to select highlights . some of the most subtle but scathing barbs target the media , who lap up the images provided by the president's people far too readily , riding the wave rather than bucking the tide . like all the finest satire , wag the dog is just absurd enough to be hilarious , and just plausible enough to be alarming . the truly impressive thing about henkin and mamet's script is that it finds time amid all the comic pot-shots to create a genuinely fascinating character in stanley motss . hoffman plays motss as an insecure mogul determined to achieve the recognition he feels has been unfairly denied him , even though breen continues to insist that this particular story can never become one of his war stories . it's easily hoffman's best performance in over a decade : sly , funny , angry , self-absorbed , infuriating and absolutely delightful . though wag the dog focuses almost entirely on the actions of the president's shadow cabinet , it's not exactly an indictment of political dirty tricks . if anything , the real villains in wag the dog are the american people -- not just for accepting the phony war , but for making it necessary in the first place . the script strongly suggests that the accusations made against the president are false , but the facts of the matter are instantly irrelevant . wag the dog is a dazzling , thought-provoking entertainment which alternately tickles you and slaps you in the face , providing a warning that it's easy to keep making fools out of us if we keep making it so easy . see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
1909,"sometimes the term "" high concept "" doesn't do a film justice . critics are partly to blame , since we use the term perjoratively to refer to studios' tendency to mix and match stars or previously successful film plots to create easy-to-sell , easy-to-digest packages . that certainly doesn't describe the truman show , though the premise is about as high concept as they come : a 29-year-old man named truman burbank ( jim carrey ) gradually becomes aware that his entire life has been the subject of a carefully controlled , 24-hour-a-day documentary/soap opera called "" the truman show , "" the most popular program in television history . no , there's nothing easy to digest about the truman show , which is exactly what makes it so brilliant . masterfully conceived and executed , as thought-provoking as it is hilarious , the truman show is everything studio film-making should be but almost never is . it would be easy enough to praise the film to the skies simply for creating its world so seamlessly . for nearly 45 minutes director peter weir permits only isolated intrusions from the "" real world "" reacions of viewers , wrapping the viewer in the inescapable "" reality "" in which truman lives . the emotional content behind that premise makes the truman show far more than a clever exercise in style . jim carrey's performance as truman is deceptively complex , because he's playing a character who often behaves with the forced good nature of a sit-come character . truman is like a child under the thumb of a domineering parent , which adds depth to the character of christof ( ed harris ) , the show's creator and director . in small moments we see christof behaving with the concern and tenderness of a father , but it's a twisted and controlling love . before it begins to appear that the truman show is a touch-feely triumph of the spirit story complete with swelling strings , i should note that weir and writer andrew niccol ( gattaca ) come at the material from a subversive and satirical angle . as much as it is about truman himself , the truman show is also about the phenomenon of television viewership , and more specifically about the phenomenon of blaming the media for giving the people what they want . the truman show recognizes that we are a nation of voyeurs who jeer programmers for pandering to our voyeuristic nature . the film's most memorable moment may be its final scene , where a heroic finale is twisted with a knowing nod to the fact that there will always be an audience for the next "" truman show . "" if this is the stuff of high concept , then it's the kind which finally puts the emphasis on the "" high . "" see the moviepage for details , or reply to this message with subject line "" subscribe "" . "
